Tweet;Classfy
RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21.15 Pasukan Katak, pemompaan banjir jl Cingised https://t.co/YyHjhy9HTI;NotKR
RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21.15 Pasukan Katak, pemompaan banjir jl Cingised https://t.co/YyHjhy9HTI;NotKR
Kalau mau nanya surat keterangan sudah selesai diproses telfonnya ke mana ya? Saya lupa save nomornya. hatur nuhun @Bandung_Dinkes;NotKR
@infobdg @ZerosixCrew_  ngke mah mun mendak nu kieu plat no na di perjelas meh bisa di tindak sok ath kang kmh tah @ridwankamil;NotKR
RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21.15 Pasukan Katak, pemompaan banjir jl Cingised https://t.co/YyHjhy9HTI;NotKR
@dbmpkotabdg @relawan_bdg @diskamtam @PRFMnews @ridwankamil Lapsit Pa, Arulin dari ke ke dua arah cukup meriah ramai lancar, jl ciumbuleuit;NotKR
Pak kalo di taman2 bandung di pasangin cctv semua engga? @ridwankamil;NotKR
"SD Babakan Priangan 1 &amp; 2. Jalan Babakan Priangan Raya no 29 masuk lewat jl sriwijaya kel ciseureuh kec regol  https://t.co/qxbyvvvUdu";NotKR
tetapi hari ini masih boleh akan terjadi pada hari esok. @Bandung_Dinkes;NotKR
"(20/01/16) Penghimbauan &amp; sterilisasi PKL &amp; parkir liar kawasan Pindad untuk menyambut kedatangan RI 2 @satpolppBDG https://t.co/ydVRUwfW8N";NotKR
1. punten iyeu solokan titiran tos bersih tapi abdi nyuhunkeun.... @2Serang @CoblongJITU @ridwankamil @dbmpkotabdg https://t.co/eaDMkQ49XB;NotKR
RT @bdgstarlight: Penindakan Pengendara Motor yg berkendara di Trotoar Jl.RE. Martadinata @ridwankamil @OdedMD @yossiirianto https://t.co/Y…;NotKR
"Pembokaran gg Siti RT03/05 proyek PDAM air kotor &amp; sepakat stlh brs  diaspal lg @pdamtirtawening @Kec_Astanaanyar https://t.co/8J19BGsEqY";NotKR
@mazNOT @dbmpkotabdg @ridwankamil jl surapati....kel...kec....tepatnya. dpn SD Cihaurgeulis;NotKR
@dbmpkotabdg @mazNOT @ridwankamil  jl surapati kel...kec...tepatnya dpn Sd cihaurgeulis 1;NotKR
alamat sementara pelayanan kantor @diskamtam jl.Pandu No.32 Bdg (022)6036414  @giaontweet  minta alamat diskamtam;NotKR
RT @diskamtam: alamat sementara pelayanan kantor @diskamtam jl.Pandu No.32 Bdg (022)6036414  @giaontweet  minta alamat diskamtam;NotKR
RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 20/1 Pasukan Katak, penanganan banjir S Cironggeng jl Cingised https://t…;NotKR
"@ridwankamil Narkotika &amp; Miras Harus Lebih di Turunkan Kang !! Karena dampak negatif nya sangat besar bagi generasi muda #HaturNuhun";NotKR
"RT @MojangPolppBDG: (20/01/16) Penghimbauan &amp; sterilisasi PKL &amp; parkir liar kawasan Pindad untuk menyambut kedatangan RI 2 @satpolppBDG htt…";NotKR
RT @PRFMnews: 15.19: RT @DankeuSagit13:  Arum jeram kendaraan bermotor Jl Ibrahim Adji. cc @dbmpkotabdg https://t.co/xZyUofZpB0;NotKR
pa @ridwankamil lakukan rotasi di BUMD juga dong atau angkat pejabat baru di PD pasar kinerjanya memalukan tuh;NotKR
Terima kasih pak, terutama toilet yg ada di daerah parkir bawah. Nanti sore saya kirim foto nya @Bandung_Dinkes;NotKR
RT @GarisPaksi: Eddie Nalapraya: 'Saya usul bagaimana kalo Kota Bandung ada Taman Pencak Silat?' Setujuuu... Colek pak walikota @ridwankami…;NotKR
@distarcipBDG mau nanya klo bikin siup,tdp,ho dll kota bdg berapa? Htr nuhun;NotKR
cc mohon bantuannya @IWGinting @boyrambo82 @dishub_kotabdg @tmc_restabesbdg  https://t.co/KXMJWEp9Gs;NotKR
RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 20/1 Pasukan Jurig Cai, pemeliharaan kali Cipagalo jl Pesantren https://…;NotKR
@ridwankamil pa wali, mau tanya kl bantuan yg 100 jt, bisa berupa uang tunai ? Soalnya di daerah sy berupa uang tunai ... Nuhun.;NotKR
RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 20/1 Pasukan Jurig Cai, pemeliharaan kali Cipagalo jl Pesantren https://…;NotKR
baru tau pak,anak sd ada yg udah maen se*s dan bayar psk.wow!! @aniesbaswedan @Dinsos_BDG @jokowi;NotKR
@nandowellarana @Metro_TV @ridwankamil klo pak jokowi dlu sprti ap ya ??dr wlkot dan gub dki blm tuntas,nga ad kt yg keluar jd pnghianat loh;NotKR
Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.co/tUfkzXoglo;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
dikelurahan/kecamatan mana? masih kota Bdg kan? mangga dikordinasiin dg @dispertapa_bdg:) RT @1974_agus @ridwankamil https://t.co/PaRrUsZ3lY;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
"@ridwankamil Kalau sayang/cinta bandung itu,caranya? Trus Ada yg bilang,Cintai Bandung dg aksi &amp; solusi"" ceuk sayah itu bener kang emil da.""";NotKR
"RT @idberbisnis: @ridwankamil Kalau sayang/cinta bandung itu,caranya? Trus Ada yg bilang,Cintai Bandung dg aksi &amp; solusi"" ceuk sayah...""";NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
tetapi hari ini masih boleh akan terjadi pada hari esok. @Bandung_Dinkes;NotKR
RT @hero_bandung: yuk latian terus menerus meletakkan sampah di tempat sampah. jangan lagi nyampah disembarang tempat, @Satpolppbdg https:/…;NotKR
RT @hero_bandung: yuk latian terus menerus meletakkan sampah di tempat sampah. jangan lagi nyampah disembarang tempat, @Satpolppbdg https:/…;NotKR
Kang @ridwankamil mau tnya, sy punya temen yg kuliah udah semester 5, tp skrg sedang tersendat masalah keuangan, apa bisa dpt beasiswa?nuhun;NotKR
Pak @ridwankamil mgkn sy agak miss ngikutin tweet bpk soal kereta cepat... tp bs diulas lg ga? Apa sih urgensinya?;NotKR
"Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg https://t.co/veq9UxA4wu";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
Kok liatnya kesitu ya. Selama ini concern apa yg dilakukan. Btw makasih infonya @infobdg @Satpolppbdg @ridwankamil  https://t.co/xYEldIkf23;NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
lagipula dia selalu dikelilingi anak, menurut saya itu kurang sopan, mungkin bisa ditutupi @hero_bandung @infobdg @Satpolppbdg @ridwankamil;NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
kang @ridwankamil aneh abdi mh ka kota bandung th ongkoh kota nu pling bahagia tpi seueur knh w jomblo di kota ieu, abdi g trmasuk kang :'(;NotKR
@ridwankamil @dbmpkotabdg @distarcipBDG blangsung pgalihan pipa pdam yg sering mbulkan banjir dijln nyengseret astar https://t.co/pJgHclIudq;NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
RT @Ujungberung_Kec: Pmbersihan selokan jl.samiaji kec.uber @ridwankamil @dbmpkotabdg @relawan_bdg @BDGcleanaction @infobandung @PRFMnews h…;NotKR
RT @Ujungberung_Kec: Pmbersihan selokan jl.samiaji kec.uber @ridwankamil @dbmpkotabdg @relawan_bdg @BDGcleanaction @infobandung @PRFMnews h…;NotKR
@infobdg @ridwankamil Maaf,apa sy ketinggalan berita. Mau tanya saja Bis sekolah Antapani~Ledeng masih  diliburkan ya. Nuhun;NotKR
RT @Ujungberung_Kec: Pmbersihan selokan jl.samiaji kec.uber @ridwankamil @dbmpkotabdg @relawan_bdg @BDGcleanaction @infobandung @PRFMnews h…;NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
"@PRFMnews @HusenRR @IWGinting @dishub_kotabdg DIDEREK-DIKANDANGKAN-DITEBUSKAN (Rp.10jt/mbil; klo ga bisa bayar, TAGIH PAS perpanjang STNK)";NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
RT @Ujungberung_Kec: Pmbersihan selokan jl.samiaji kec.uber @ridwankamil @dbmpkotabdg @relawan_bdg @BDGcleanaction @infobandung @PRFMnews h…;NotKR
12.07 RT @iwanward Hehehe sadis ieu mah jiga nu ngajongklokkeun tuna netra   jalan Riau Sumatera   cc @dbmpkotabdg https://t.co/sqDYf47HKq;NotKR
RT @PRFMnews: 12.07 RT @iwanward Hehehe sadis ieu mah jiga nu ngajongklokkeun tuna netra   jalan Riau Sumatera   cc @dbmpkotabdg https://t.…;NotKR
Cuco.. Nuhun ah tos di progres... Kan jd aman ayeunamah @PRFMnews @dbmpkotabdg https://t.co/Q6604PK5TC;NotKR
RT @haji_robby: Cuco.. Nuhun ah tos di progres... Kan jd aman ayeunamah @PRFMnews @dbmpkotabdg https://t.co/Q6604PK5TC;NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
RT @PRFMnews: 12.07 RT @iwanward Hehehe sadis ieu mah jiga nu ngajongklokkeun tuna netra   jalan Riau Sumatera   cc @dbmpkotabdg https://t.…;NotKR
@ridwankamil ati2 pa klo lbh cepat tentu ada udang dibalik batu nya;NotKR
@ridwankamil berkaca dari motor dan mobil yg udh puluhan tahun menuhin jalan, mana mau jepang transfer teknologi mereka;NotKR
@BigGuzz @ridwankamil apanya yang typo ya Gus, sampe melototin kayaknya enggak ada ??;NotKR
@ridwankamil org indonesia udh dibantu negara lain jd suudzon,krna yg bantu dr cina jd gitu,mereka ga sadar sehari2 pake brg made in cina jg;NotKR
@Satpolppbdg dikasih solusi pekerjaan pak,bukan hanya peringatan dan hukuman,klo cuma itu pas dia laper juga balik ngamen lagi;NotKR
@YandiSofyan @ridwankamil carekan nu jualan na we kang kunaon di pasihan kitu, #nyangbenerbae ??;NotKR
@ridwankamil kalo merk Kicimpring Muslihat gimana ? Masih bisa di daftarin ?;NotKR
"@ridwankamil sebenarnya cepat belum tentu berkualitas baik, tapi pertanyakan seberapa cepatkah?? Rasionalkah?? Mudah berjalan lancar.. Amin""";NotKR
"Kata siapa itu ? Kn belum jadi @kawairina622: @ridwankamil kenapa ambil dari china ya (;´?????`) kan lebih bagus produk Jepang ? ????????""""";NotKR
@ridwankamil punten kang emil, itu typo harusnya pembangunan jadi pembagunan :D;NotKR
@ridwankamil jadi APBN bisa nyekolahin anak yg kurang mampu, yg saat ini bnyak dilihat di emperan kota??;NotKR
Ada penggembokan mobil oleh @dishub_kotabdg di depan studio @PRFMnews . https://t.co/OJ1xvz5csw;NotKR
RT @aris_hermansyah: Ada penggembokan mobil oleh @dishub_kotabdg di depan studio @PRFMnews . https://t.co/OJ1xvz5csw;NotKR
RT @aris_hermansyah: Ada penggembokan mobil oleh @dishub_kotabdg di depan studio @PRFMnews . https://t.co/OJ1xvz5csw;NotKR
@ridwankamil lebih mirah tentunya.. knp ga jepang aja pa klo ada sekalian;NotKR
@ridwankamil pak, abdi hawatos perkawis sinetron anak jalanan, bilih di bandung aya geng motor deui;NotKR
@ridwankamil hehe.. aya2 wae akang teh, tp ngiring bingah kang, mugi dipasihan kalancaran, sareng aya umur naek kereta cepat ka jkt aamiin;NotKR
RT @aris_hermansyah: Ada penggembokan mobil oleh @dishub_kotabdg di depan studio @PRFMnews . https://t.co/OJ1xvz5csw;NotKR
RT @ad_hilma: @ridwankamil pak, abdi hawatos perkawis sinetron anak jalanan, bilih di bandung aya geng motor deui;NotKR
Petugasnya harus tegas,siapapun yg melanggar tetap di gembok RT @PRFMnews @ridwankamil @IWGinting;NotKR
RT @budiraharjo23: Petugasnya harus tegas,siapapun yg melanggar tetap di gembok RT @PRFMnews @ridwankamil @IWGinting;NotKR
#SuaraBDG Via @budiraharjo23: Petugasnya harus tegas,siapapun yg melanggar tetap di gembok @PRFMnews @ridwankamil @IWGinting;NotKR
RT @YeahBandung: #SuaraBDG Via @budiraharjo23: Petugasnya harus tegas,siapapun yg melanggar tetap di gembok @PRFMnews @ridwankamil @IWGinti…;NotKR
Kang @ridwankamil , dibelokan cikaso dekat A. Yani sepertinya perlu dipasang lensa bulat agar yg dari dan ke cikaso bisa lihat kondisi depan;NotKR
"@BULLFRONT @ridwankamil ngimpi aja yg pengen jadi gub dki &amp; jabar sekarang ini, beliau masih banyak pr di bdg buat dinikmati anak cucu kelak";NotKR
@ridwankamil info pak hadir solusi transport lokal smoga bs jd brand lokal bandung, menggunakan kendaraan pribadi https://t.co/fF1FZJ4ve1;NotKR
Pa taman yang d bunderan jl sudirman kolamnya di pakai renang anak2 tuh hehe @ridwankamil;NotKR
Pak @ridwankamil punteun... mau tanya, sumber daya alam yang ada di kota bandung teh apa aja ya? butuh masukan buat ngerjain skripsi...;NotKR
@PemkotBandung klo dana u/RW disetiap kelurhn di berikan ke RW atau di kelola o.kelurahan pak @ridwankamil warga blh tau g peruntuntukannya?;NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
@pdamtirtawening no langganan: 00111800027;NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
Hadir tak masalah, tapi saya yakin Pak @ridwankamil masih setia untuk kota Bandung tercinta.  https://t.co/m27dqDucMS;NotKR
RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;NotKR
@pdamtirtawening no langganan nya 00230353630, kalau bisa durasi dan volume aliran air pdam di perpanjang sering tdk kevsgian;NotKR
@presidentweter @ridwankamil @lintang92384966 ini karena pemimpin daerah kami ada inisiatif dan dirasa ini masuk akal mungkin di setujui;NotKR
RT @Satpolppbdg: Penertiban dilakukan bersama aparat Kewilayahan 21/1/2016 cc @ridwankamil @Kel_Blgd  @PRFMnews @gesturedbags https://t.co/…;NotKR
RT @Satpolppbdg: Penertiban dilakukan bersama aparat Kewilayahan 21/1/2016 cc @ridwankamil @Kel_Blgd  @PRFMnews @gesturedbags https://t.co/…;NotKR
@firmanfarmoen @ridwankamil @lintang92384966 Betul.Tp yakinlah kalau utk mengurangi kemacetan bukan K.cpat solusinya.mengingat msyrakat kta.;NotKR
"RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…";NotKR
Via @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl.… https://t.co/ruU4sJAIQf #infobdg https://t.co/1XtCkV2OtZ;NotKR
Tertibkan pa soalnya sok nyampah isin ah @Satpolppbdg @ridwankamil @DiskominfoBdg @infobdg;NotKR
RT @Satpolppbdg: Penertiban dilakukan bersama aparat Kewilayahan 21/1/2016 cc @ridwankamil @Kel_Blgd  @PRFMnews @gesturedbags https://t.co/…;NotKR
RT @Satpolppbdg: Penertiban dilakukan bersama aparat Kewilayahan 21/1/2016 cc @ridwankamil @Kel_Blgd  @PRFMnews @gesturedbags https://t.co/…;NotKR
RT @Satpolppbdg: Penertiban dilakukan bersama aparat Kewilayahan 21/1/2016 cc @ridwankamil @Kel_Blgd  @PRFMnews @gesturedbags https://t.co/…;NotKR
Alhamdullillah, trimakasih @dbmpkotabdg atas fast respon nya.. skg jl.siliwangi sudah terang kembali... :) @ridwankamil @PRFMnews;NotKR
@ridwankamil Ridwan punten, kalau kereta cepat jalurnya sebelah utara atau Selatan jalan tol. Nuhun;NotKR
@presidentweter @ridwankamil @lintang92384966 kalau misalkan belum disetujui oleh Lurah, coba laporkan IDE bapak ke Camatnya dst;NotKR
@presidentweter @ridwankamil @lintang92384966 kami disini mulai dari hal yang kecil kok pak, untuk mencapai cita2 yg besar;NotKR
@presidentweter @ridwankamil @lintang92384966 misalkan di daerah samping rumah bapak, di tingkat RT/RW dulu ^_^;NotKR
Yha akhirnya lightsaber ini dipermasalahkan juga.... kirain yaudah aja gitu https://t.co/yKoFrr1Bzs;NotKR
Setuju bapak2 @Satpolppbdg @ridwankamil @DiskominfoBdg.2 hari yg lalu juga ada di daerah terusan pasir koja.membahayakan pengendara..;NotKR
